machineID;time_in_cycles;voltmean_24h;rotatemean_24h;pressuremean_24h;vibrationmean_24h;voltsd_24h;rotatesd_24h;pressuresd_24h;vibrationsd_24h;voltmean_5d;rotatemean_5d;pressuremean_5d;vibrationmean_5d;voltsd_5d;rotatesd_5d;pressuresd_5d;vibrationsd_5d;model;age;failure;failed;RUL_I;Risk
3;260;168.75;455.74;98.42;39.72;13.34;45.04;9.83;3.45;169.13;452.73;99.73;40.18;3.94;3.72;2.15;1.22;model3;8;none;0;13;high
3;261;171.10;440.85;100.38;39.72;13.16;50.68;9.40;4.87;168.90;450.05;100.33;39.82;3.74;6.29;1.71;0.98;model3;8;none;0;12;high
3;262;167.07;464.12;100.44;39.13;14.53;51.34;9.63;7.27;168.14;452.01;99.80;39.94;3.62;8.93;0.85;0.80;model3;8;none;0;11;high
3;263;169.81;443.50;95.99;39.64;12.38;53.25;11.05;5.54;169.60;451.45;99.09;39.90;1.75;9.45;1.93;0.82;model3;8;none;0;10;high
3;264;166.85;457.43;102.24;40.32;13.52;40.91;10.79;5.79;168.71;452.33;99.49;39.71;1.81;9.83;2.38;0.43;model3;8;none;0;9;high
3;265;171.15;447.37;114.86;39.57;14.63;49.65;16.25;4.05;169.19;450.66;102.78;39.67;2.11;9.82;7.13;0.43;model3;8;none;0;8;high
3;266;172.63;464.70;125.25;40.20;12.08;51.96;12.11;5.44;169.50;455.43;107.75;39.77;2.53;9.65;12.03;0.49;model3;8;none;0;7;high
3;267;172.20;478.10;110.55;39.96;17.05;56.06;17.52;5.38;170.53;458.22;109.78;39.94;2.33;13.89;11.32;0.33;model3;8;none;0;6;high
3;268;171.68;469.46;100.99;38.91;17.08;55.72;8.94;4.30;170.90;463.41;110.78;39.79;2.33;11.69;9.94;0.57;model3;8;none;0;5;high
3;269;169.35;368.72;101.76;40.85;16.15;83.08;7.75;5.58;171.40;445.67;110.68;39.90;1.28;44.45;10.04;0.72;model3;8;none;0;4;high
3;270;167.23;308.05;99.91;40.00;16.54;57.80;11.52;5.82;170.62;417.81;107.69;39.99;2.28;75.76;10.69;0.70;model3;8;none;0;3;high
3;271;170.36;324.41;100.21;40.90;13.83;77.26;11.55;5.46;170.17;389.75;102.68;40.13;1.98;79.91;4.46;0.81;model3;8;none;0;2;high
3;272;171.74;347.72;103.10;39.90;13.98;47.66;8.91;5.37;170.07;363.67;101.19;40.11;1.87;63.45;1.28;0.82;model3;8;none;0;1;high
3;273;166.57;422.44;97.01;39.55;18.54;60.57;8.44;4.90;169.05;354.27;100.40;40.24;2.15;44.52;2.29;0.61;model3;8;comp2;1;0;high
4;89;165.39;472.97;96.25;39.25;13.96;61.15;10.04;4.51;168.13;421.34;98.73;39.51;2.04;44.28;2.11;0.88;model3;7;none;0;104;low
4;90;167.54;456.95;101.16;41.19;15.96;43.94;10.41;4.72;167.86;420.81;98.96;39.57;2.00;43.72;2.33;1.01;model3;7;none;0;103;low
4;91;164.57;463.12;101.95;39.69;17.76;53.86;10.40;4.26;166.71;434.43;99.88;39.55;1.89;44.28;2.44;1.00;model3;7;none;0;102;low
4;92;170.70;436.93;101.56;40.00;13.62;43.71;10.53;4.79;166.97;448.38;99.88;39.83;2.38;24.26;2.44;0.85;model3;7;none;0;101;low
4;93;172.32;470.49;98.24;39.49;15.32;54.73;8.95;5.40;168.10;460.09;99.83;39.92;3.34;14.40;2.48;0.76;model3;7;none;0;100;low
4;94;174.85;464.49;97.20;40.89;12.63;39.90;8.92;4.04;169.99;458.40;100.02;40.25;4.03;12.93;2.15;0.75;model3;7;none;0;99;low
4;95;167.41;465.81;98.52;40.05;19.36;58.30;9.41;5.58;169.97;460.17;99.49;40.02;4.05;13.28;2.12;0.54;model3;7;none;0;98;low
4;96;166.32;456.01;99.62;40.13;14.25;36.97;8.95;5.03;170.32;458.75;99.03;40.11;3.50;13.27;1.66;0.50;model3;7;none;0;97;low
4;97;169.88;436.68;101.93;39.93;15.57;52.42;10.65;3.74;170.15;458.70;99.10;40.10;3.50;13.37;1.80;0.51;model3;7;none;0;96;low
4;98;173.04;458.39;100.33;39.28;15.87;46.36;11.00;3.64;170.30;456.28;99.52;40.06;3.63;11.69;1.79;0.57;model3;7;none;0;95;low
4;99;170.10;445.98;100.39;40.05;15.91;46.26;7.30;5.76;169.35;452.58;100.16;39.89;2.62;11.37;1.24;0.35;model3;7;none;0;94;low
4;100;175.69;454.61;98.66;40.04;18.38;52.82;9.55;4.54;171.00;450.34;100.19;39.89;3.54;8.96;1.20;0.34;model3;7;none;0;93;low
4;101;166.81;439.33;101.16;40.04;11.18;51.99;10.06;2.97;171.10;447.00;100.49;39.87;3.38;9.41;1.22;0.33;model3;7;none;0;92;low
4;102;170.44;456.76;102.45;39.50;13.74;46.57;12.12;5.37;171.21;451.02;100.60;39.78;3.34;8.10;1.38;0.37;model3;7;none;0;91;low
4;103;171.13;462.34;101.05;40.37;15.68;51.81;9.96;3.60;170.83;451.81;100.74;40.00;3.18;9.12;1.38;0.31;model3;7;none;0;90;low
4;104;172.09;453.79;99.97;39.96;12.66;46.35;11.50;4.96;171.23;453.37;100.66;39.98;3.19;8.53;1.42;0.31;model3;7;none;0;89;low
4;105;167.56;451.40;99.77;41.52;16.85;39.41;11.05;4.47;169.60;452.73;100.88;40.28;2.30;8.53;1.08;0.76;model3;7;none;0;88;low
4;106;171.65;459.20;102.11;42.69;15.72;32.19;8.34;6.34;170.57;456.70;101.07;40.81;1.79;4.32;1.21;1.29;model3;7;none;0;87;low
4;107;169.58;423.78;118.63;51.15;15.62;59.37;15.89;5.18;170.40;450.10;104.31;43.14;1.85;15.34;8.06;4.60;model3;7;none;0;86;low
4;108;171.04;437.88;124.03;49.27;16.95;51.01;9.08;6.18;170.38;445.21;108.90;44.92;1.84;14.32;11.54;4.97;model3;7;none;0;85;low
4;109;168.91;444.25;106.08;39.80;15.79;46.07;14.72;4.51;169.75;443.30;110.12;44.89;1.64;13.51;10.65;5.01;model3;7;none;0;84;low
4;110;168.74;438.14;100.34;39.51;16.60;33.72;9.34;6.63;169.98;440.65;110.24;44.49;1.30;12.80;10.51;5.41;model3;7;none;0;83;low
4;111;169.90;456.64;97.55;38.96;9.95;41.33;9.97;4.18;169.63;440.14;109.33;43.74;0.92;11.89;11.54;5.95;model3;7;none;0;82;low
4;112;171.81;449.51;94.90;42.32;11.16;50.49;9.34;4.37;170.08;445.28;104.58;41.97;1.34;7.96;11.64;4.28;model3;7;none;0;81;low
4;113;169.57;457.74;101.55;39.41;17.53;57.97;7.78;4.80;169.79;449.25;100.08;40.00;1.23;8.29;4.23;1.33;model3;7;none;0;80;low
4;114;170.47;448.31;99.93;40.20;18.04;59.06;8.10;5.46;170.10;450.07;98.85;40.08;1.15;7.87;2.64;1.33;model3;7;none;0;79;low
4;115;174.56;437.29;100.12;41.16;16.05;43.16;8.96;6.12;171.26;449.90;98.81;40.41;2.03;8.19;2.62;1.36;model3;7;none;0;78;low
4;116;169.48;457.47;98.45;39.57;15.87;55.87;8.47;4.23;171.18;450.06;98.99;40.53;2.11;8.37;2.54;1.22;model3;7;none;0;77;low
4;117;170.57;432.54;100.23;40.10;16.66;51.14;11.92;4.77;170.93;446.67;100.06;40.09;2.09;11.51;1.10;0.69;model3;7;none;0;76;low
4;118;168.25;437.36;98.87;39.44;13.25;53.04;8.31;5.99;170.67;442.59;99.52;40.10;2.37;10.13;0.81;0.68;model3;7;none;0;75;low
4;119;171.42;455.04;99.42;41.52;13.72;43.77;10.96;5.00;170.86;443.94;99.42;40.36;2.39;11.44;0.77;0.94;model3;7;none;0;74;low
4;120;167.28;443.73;100.11;40.58;10.85;53.41;10.27;6.11;169.40;445.23;99.42;40.24;1.68;10.86;0.77;0.85;model3;7;none;0;73;low
4;121;174.04;440.33;99.18;38.99;13.49;50.33;9.14;4.36;170.31;441.80;99.56;40.13;2.68;8.47;0.59;0.99;model3;7;none;0;72;low
4;122;170.35;466.79;99.80;40.01;13.90;41.15;11.47;4.96;170.27;448.65;99.48;40.11;2.67;12.16;0.49;0.99;model3;7;none;0;71;low
4;123;172.33;450.09;101.93;41.18;15.14;56.65;13.91;4.33;171.08;451.20;100.09;40.46;2.52;10.41;1.09;1.00;model3;7;none;0;70;low
4;124;167.37;429.97;99.68;41.52;13.81;51.20;11.29;5.20;170.27;446.18;100.14;40.46;2.99;13.63;1.06;1.00;model3;7;none;0;69;low
4;125;170.15;445.10;100.76;40.58;13.02;51.76;12.00;4.76;170.85;446.46;100.27;40.46;2.51;13.58;1.09;1.00;model3;7;none;0;68;low
4;126;169.45;454.39;100.50;36.88;13.71;37.28;12.83;4.79;169.93;449.27;100.53;40.03;1.79;13.45;0.90;1.86;model3;7;none;0;67;low
4;127;172.33;457.51;99.88;40.59;13.11;42.92;11.27;4.72;170.33;447.41;100.55;40.15;2.10;10.81;0.89;1.87;model3;7;none;0;66;low
4;128;174.55;446.98;102.20;40.89;13.91;59.43;8.10;5.12;170.77;446.79;100.60;40.09;2.76;10.71;0.99;1.84;model3;7;none;0;65;low
4;129;169.26;461.01;97.59;38.94;12.34;47.26;10.51;3.92;171.15;453.00;100.19;39.57;2.26;6.80;1.68;1.69;model3;7;none;0;64;low
4;130;170.24;440.08;100.22;38.92;12.90;61.36;9.95;5.33;171.17;451.99;100.08;39.24;2.25;8.44;1.65;1.61;model3;7;none;0;63;low
4;131;170.22;447.19;96.32;40.39;19.57;50.44;10.19;4.19;171.32;450.56;99.24;39.95;2.13;8.54;2.31;0.94;model3;7;none;0;62;low
4;132;167.82;473.59;101.04;39.01;13.24;50.83;9.66;6.15;170.42;453.77;99.47;39.63;2.51;13.44;2.45;0.94;model3;7;none;0;61;low
4;133;172.90;444.74;98.62;39.91;13.52;46.70;9.56;4.55;170.09;453.32;98.76;39.43;1.86;13.75;1.92;0.68;model3;7;none;0;60;low
4;134;168.82;461.39;96.86;41.67;16.09;59.61;10.98;5.63;170.00;453.40;98.61;39.98;1.92;13.81;2.05;1.13;model3;7;none;0;59;low
4;135;169.08;440.19;99.28;41.65;15.06;51.97;6.80;4.96;169.77;453.42;98.42;40.53;1.95;13.78;1.90;1.15;model3;7;none;0;58;low
4;136;168.50;453.01;102.37;40.85;12.79;52.20;9.85;5.58;169.42;454.59;99.63;40.62;2.00;13.36;2.14;1.16;model3;7;none;0;57;low
4;137;164.57;452.25;100.22;40.31;13.34;49.26;10.11;5.78;168.77;450.32;99.47;40.88;2.95;8.17;2.03;0.79;model3;7;none;0;56;low
4;138;170.36;441.52;97.74;41.34;16.52;53.04;11.50;5.44;168.26;449.67;99.29;41.17;2.18;8.82;2.16;0.58;model3;7;none;0;55;low
4;139;167.13;451.46;103.67;39.73;13.18;44.79;9.28;4.06;167.93;447.69;100.66;40.78;2.21;6.28;2.38;0.78;model3;7;none;0;54;low
4;140;172.17;441.40;101.21;38.51;15.53;52.32;10.63;5.00;168.54;447.93;101.04;40.15;2.93;5.93;2.25;1.10;model3;7;none;0;53;low
4;141;166.89;436.24;100.86;40.68;13.65;50.70;11.71;5.48;168.22;444.57;100.74;40.11;3.02;6.99;2.12;1.07;model3;7;none;0;52;low
4;142;169.69;459.19;99.84;40.79;14.47;51.26;9.12;4.14;169.25;445.96;100.66;40.21;2.24;9.22;2.15;1.12;model3;7;none;0;51;low
4;143;166.27;432.35;101.57;41.52;14.18;47.89;9.73;5.30;168.43;444.13;101.43;40.24;2.46;11.06;1.41;1.16;model3;7;none;0;50;low
4;144;170.23;461.08;102.62;39.24;10.61;34.47;9.71;5.85;169.05;446.05;101.22;40.15;2.45;13.27;1.02;1.23;model3;7;none;0;49;low
4;145;175.61;453.17;97.90;39.43;16.24;38.67;8.23;4.88;169.74;448.40;100.56;40.33;3.70;13.28;1.80;0.97;model3;7;none;0;48;low
4;146;168.15;465.46;100.49;41.93;16.41;45.44;10.22;5.64;169.99;454.25;100.48;40.58;3.50;13.02;1.79;1.21;model3;7;none;0;47;low
4;147;171.16;455.56;95.98;39.21;17.31;42.70;10.97;4.77;170.28;453.52;99.71;40.27;3.53;12.77;2.73;1.34;model3;7;none;0;46;low
4;148;173.85;443.89;102.65;41.40;14.12;42.95;9.88;4.28;171.80;455.83;99.93;40.24;2.95;8.22;2.94;1.32;model3;7;none;0;45;low
4;149;168.97;464.46;111.13;40.36;17.97;52.66;15.28;6.77;171.55;456.51;101.63;40.47;3.17;8.87;5.88;1.19;model3;7;none;0;44;low
4;150;165.93;449.05;125.73;38.79;12.67;46.97;10.98;5.18;169.61;455.68;107.20;40.34;3.02;9.43;11.73;1.36;model3;7;none;0;43;low
4;151;170.89;458.98;111.75;40.56;8.83;44.85;17.08;4.59;170.16;454.39;109.45;40.06;2.94;8.10;11.19;1.06;model3;7;none;0;42;low
4;152;167.38;450.36;100.25;38.22;10.81;50.29;10.56;4.28;169.40;453.35;110.30;39.87;3.10;8.25;10.00;1.32;model3;7;none;0;41;low
4;153;168.72;459.40;100.81;40.45;15.57;44.20;9.48;4.30;168.38;456.45;109.93;39.68;1.86;6.54;10.38;1.09;model3;7;none;0;40;low
4;154;172.02;450.35;100.25;40.56;16.62;50.93;11.18;4.70;168.99;453.63;107.76;39.72;2.49;5.11;11.18;1.12;model3;7;none;0;39;low
4;155;161.80;458.52;99.92;39.66;16.95;57.36;8.69;5.29;168.16;455.52;102.60;39.89;3.99;4.73;5.13;1.01;model3;7;none;0;38;low
4;156;179.22;446.91;101.03;39.22;16.86;49.32;10.01;4.24;169.83;453.11;100.45;39.62;6.41;5.53;0.45;0.96;model3;7;none;0;37;low
4;157;174.32;462.87;104.85;39.53;10.59;54.27;5.62;4.96;171.22;455.61;101.37;39.88;6.50;6.69;1.99;0.59;model3;7;none;0;36;low
4;158;164.89;426.72;98.54;38.84;11.86;53.51;10.50;4.94;170.45;449.07;100.92;39.56;7.07;14.01;2.38;0.64;model3;7;none;0;35;low
4;159;169.41;449.73;98.04;39.59;15.84;44.18;10.27;4.57;169.93;448.95;100.48;39.37;7.02;14.00;2.71;0.34;model3;7;none;0;34;low
4;160;170.98;465.84;102.45;38.65;12.68;62.71;9.94;4.86;171.76;450.41;100.98;39.17;5.37;15.55;2.82;0.41;model3;7;none;0;33;low
4;161;165.62;445.56;100.83;39.21;12.55;51.80;9.48;4.77;169.04;450.14;100.94;39.16;3.90;15.64;2.82;0.41;model3;7;none;0;32;low
4;162;167.76;454.74;100.35;48.02;15.99;46.93;12.26;6.51;167.73;448.52;100.04;40.86;2.55;14.35;1.79;4.02;model3;7;none;0;31;low
4;163;170.52;454.94;102.26;50.17;19.26;54.00;7.41;4.33;168.86;454.16;100.79;43.13;2.19;7.60;1.78;5.51;model3;7;none;0;30;intermediate
4;164;164.77;442.08;98.30;39.28;18.12;53.60;11.85;6.52;167.93;452.63;100.84;43.07;2.80;9.29;1.68;5.56;model3;7;none;0;29;intermediate
4;165;170.40;437.46;99.45;40.11;13.48;53.12;7.00;4.24;167.81;446.96;100.24;43.36;2.65;7.75;1.49;5.30;model3;7;none;0;28;intermediate
4;166;171.24;459.05;103.16;39.06;14.34;38.94;8.04;5.56;168.94;449.66;100.70;43.33;2.68;9.33;2.00;5.33;model3;7;none;0;27;intermediate
4;167;168.76;450.51;99.28;41.02;17.49;45.32;12.03;5.44;169.14;448.81;100.49;41.93;2.60;8.93;2.10;4.67;model3;7;none;0;26;intermediate
4;168;172.90;456.08;101.93;39.91;16.61;53.98;10.83;4.94;169.61;449.04;100.42;39.88;3.09;9.14;2.03;0.77;model3;7;none;0;25;intermediate
4;169;172.55;449.06;100.56;39.94;12.53;40.08;12.46;4.07;171.17;450.43;100.87;40.01;1.68;8.31;1.66;0.70;model3;7;none;0;24;intermediate
4;170;167.71;451.82;99.49;38.62;17.17;61.69;10.52;5.52;170.63;453.30;100.88;39.71;2.30;4.14;1.65;0.92;model3;7;none;0;23;intermediate
4;171;170.08;434.99;104.38;39.70;12.45;49.11;10.57;5.47;170.40;448.49;101.13;39.84;2.29;7.99;2.10;0.85;model3;7;none;0;22;intermediate
4;172;169.02;447.44;100.63;50.86;13.52;48.83;12.20;5.26;170.45;447.88;101.40;41.80;2.24;7.91;1.88;5.09;model3;7;none;0;21;intermediate
4;173;173.44;452.21;101.16;51.19;17.77;48.26;8.70;4.83;170.56;447.10;101.24;44.06;2.40;7.05;1.85;6.37;model3;7;none;0;20;intermediate
4;174;164.94;450.83;98.16;38.70;18.77;50.35;7.85;5.27;169.04;447.46;100.76;43.81;3.12;7.22;2.33;6.59;model3;7;none;0;19;intermediate
4;175;175.44;442.15;97.15;39.89;17.31;60.66;9.79;6.19;170.59;445.52;100.30;44.07;4.07;7.05;2.83;6.37;model3;7;none;0;18;intermediate
4;176;174.24;457.46;97.93;40.56;15.80;50.52;12.08;5.29;171.42;450.02;99.01;44.24;4.36;5.68;1.77;6.23;model3;7;none;0;17;intermediate
4;177;170.49;439.39;101.29;42.01;17.58;53.24;9.69;5.83;171.71;448.41;99.14;42.47;4.20;7.46;1.94;5.02;model3;7;none;0;16;intermediate
4;178;171.28;441.94;116.23;40.36;13.44;49.59;16.24;4.54;171.28;446.35;102.15;40.30;4.09;7.57;8.03;1.19;model3;7;none;0;15;high
4;179;168.62;427.08;122.42;40.02;16.60;38.54;7.97;3.21;172.01;441.60;107.00;40.57;2.79;10.81;11.56;0.85;model3;7;none;0;14;high
4;180;172.36;459.40;110.20;41.10;16.76;39.26;13.93;4.40;171.40;445.05;109.61;40.81;2.09;13.46;10.17;0.78;model3;7;none;0;13;high
4;181;169.51;434.01;102.28;40.54;14.69;44.57;9.36;4.08;170.45;440.36;110.48;40.80;1.47;12.07;9.05;0.78;model3;7;none;0;12;high
4;182;175.79;448.97;98.56;36.97;14.56;55.49;8.03;4.30;171.51;442.28;109.94;39.80;2.80;12.62;9.79;1.63;model3;7;none;0;11;high
4;183;169.51;437.78;102.25;39.13;11.87;41.82;12.94;3.78;171.16;441.45;107.14;39.55;2.95;12.79;9.54;1.62;model3;7;none;0;10;high
4;184;165.79;460.87;99.99;41.11;14.85;37.10;11.97;3.33;170.59;448.21;102.66;39.77;3.73;12.21;4.50;1.76;model3;7;none;0;9;high
4;185;171.75;393.99;98.56;43.49;14.64;48.78;9.97;4.42;170.47;435.13;100.33;40.25;3.66;25.28;1.86;2.41;model3;7;none;0;8;high
4;186;172.01;343.28;101.35;40.41;12.14;73.50;9.56;6.56;170.97;416.98;100.14;40.22;3.67;48.33;1.65;2.41;model3;7;none;0;7;high
4;187;172.06;346.90;98.95;39.01;13.98;69.51;10.35;4.76;170.22;396.57;100.22;40.63;2.70;52.79;1.57;1.82;model3;7;none;0;6;high
4;188;169.44;379.61;99.06;39.78;12.99;57.79;8.93;4.31;170.21;384.93;99.58;40.76;2.70;47.59;1.12;1.71;model3;7;none;0;5;high
4;189;173.72;440.91;97.05;40.47;14.49;47.79;11.46;4.85;171.80;380.94;99.00;40.63;1.53;39.83;1.54;1.70;model3;7;none;0;4;high
4;190;165.28;453.36;100.23;39.86;15.41;47.99;9.14;4.78;170.50;392.81;99.33;39.91;3.29;51.76;1.60;0.59;model3;7;none;0;3;high
4;191;168.68;379.08;102.03;41.11;16.58;73.51;8.40;3.71;169.84;399.97;99.47;40.05;3.25;45.26;1.83;0.79;model3;7;none;0;2;high
4;192;167.48;352.44;99.01;37.53;15.24;50.24;9.33;3.72;168.92;401.08;99.48;39.75;3.11;43.68;1.83;1.35;model3;7;none;0;1;high
4;193;171.16;430.87;104.30;40.12;17.64;71.35;11.68;4.72;169.27;411.33;100.52;39.82;3.27;43.39;2.78;1.36;model3;7;comp2;1;0;high
5;51;173.36;474.07;103.22;39.40;16.40;43.69;7.83;4.45;178.18;460.75;100.55;40.18;9.21;8.80;2.26;0.47;model3;2;none;0;44;low
5;52;168.45;451.30;98.31;40.48;16.16;34.23;9.27;5.56;178.09;461.15;100.74;40.15;9.33;8.18;1.95;0.44;model3;2;none;0;43;low
5;53;173.14;465.28;100.46;39.27;16.18;60.63;8.32;5.49;175.27;462.30;100.52;39.97;7.90;8.30;1.90;0.59;model3;2;none;0;42;low
5;54;172.97;452.36;101.75;39.03;13.94;64.41;10.84;4.68;172.08;460.65;101.02;39.73;2.05;9.46;1.81;0.69;model3;2;none;0;41;low
5;55;167.01;448.17;99.09;41.13;11.65;49.47;11.12;4.15;170.99;458.24;100.57;39.86;3.02;11.01;1.98;0.90;model3;2;none;0;40;low
5;56;168.24;438.09;103.37;38.33;16.85;43.54;8.33;4.01;169.96;451.04;100.60;39.65;2.88;9.75;2.03;1.13;model3;2;none;0;39;low
5;57;173.97;435.50;101.43;39.35;18.43;33.30;8.96;3.54;171.07;447.88;101.22;39.42;3.19;11.96;1.59;1.03;model3;2;none;0;38;low
5;58;170.92;456.46;100.18;39.26;15.14;44.59;10.82;4.87;170.62;446.12;101.17;39.42;2.98;9.05;1.62;1.04;model3;2;none;0;37;low
5;59;170.06;389.05;100.12;39.31;12.18;57.53;10.23;5.16;170.04;433.45;100.84;39.48;2.68;26.19;1.64;1.02;model3;2;none;0;36;low
5;60;176.05;354.89;100.00;39.54;12.73;60.40;7.38;4.81;171.85;414.80;101.02;39.16;3.13;41.71;1.44;0.47;model3;2;none;0;35;low
5;61;171.36;411.55;101.07;38.11;16.77;58.96;10.44;4.79;172.47;409.49;100.56;39.11;2.48;39.64;0.65;0.57;model3;2;none;0;34;low
5;62;167.93;446.50;102.20;40.33;14.52;51.61;9.96;5.84;171.26;411.69;100.71;39.31;2.99;41.70;0.93;0.79;model3;2;none;0;33;low
5;63;164.94;455.03;99.44;39.71;15.28;44.18;7.67;5.72;170.07;411.40;100.57;39.40;4.14;41.32;1.08;0.81;model3;2;none;0;32;low
5;64;167.13;465.20;100.41;40.00;15.80;45.35;10.26;4.73;169.48;426.63;100.62;39.54;4.34;44.90;1.06;0.85;model3;2;none;0;31;low
5;65;169.33;454.20;99.17;40.41;12.88;57.61;11.41;4.41;168.14;446.50;100.46;39.71;2.40;20.63;1.24;0.94;model3;2;none;0;30;intermediate
5;66;169.35;453.71;101.70;40.75;12.93;41.21;7.88;3.90;167.73;454.93;100.58;40.24;1.83;6.68;1.34;0.40;model3;2;none;0;29;intermediate
5;67;163.74;458.79;102.84;39.24;14.52;51.09;9.15;4.91;166.90;457.39;100.71;40.02;2.54;4.80;1.55;0.59;model3;2;none;0;28;intermediate
5;68;170.38;457.04;101.60;40.57;14.02;61.43;9.35;6.83;167.98;457.79;101.14;40.19;2.65;4.64;1.40;0.60;model3;2;none;0;27;intermediate
5;69;172.23;453.59;98.65;39.17;15.93;52.32;11.09;4.60;169.01;455.46;100.79;40.03;3.17;2.33;1.79;0.76;model3;2;none;0;26;intermediate
5;70;166.59;479.00;102.23;39.28;14.47;43.33;10.45;4.23;168.46;460.42;101.40;39.80;3.33;10.62;1.61;0.79;model3;2;none;0;25;intermediate
5;71;169.36;458.66;99.57;40.77;10.91;40.58;9.78;5.15;168.46;461.42;100.98;39.81;3.34;10.05;1.79;0.79;model3;2;none;0;24;intermediate
5;72;172.15;442.32;101.85;40.04;14.30;38.94;8.35;4.80;170.14;458.12;100.78;39.97;2.33;13.30;1.57;0.73;model3;2;none;0;23;intermediate
5;73;168.65;460.41;96.15;41.40;13.66;53.79;10.58;6.46;169.80;458.80;99.69;40.13;2.41;13.32;2.49;0.96;model3;2;none;0;22;intermediate
5;74;167.02;468.88;97.95;39.58;14.44;46.96;7.67;5.86;168.76;461.86;99.55;40.22;2.21;13.58;2.58;0.87;model3;2;none;0;21;intermediate
5;75;175.14;464.37;100.38;40.59;16.80;50.63;10.84;5.24;170.46;458.93;99.18;40.48;3.20;10.08;2.20;0.70;model3;2;none;0;20;intermediate
5;76;166.14;446.18;101.84;39.45;14.75;45.92;10.02;4.72;169.82;456.43;99.64;40.21;3.76;11.60;2.52;0.80;model3;2;none;0;19;intermediate
5;77;170.65;452.60;101.27;39.44;19.29;49.21;7.38;5.38;169.52;458.49;99.52;40.09;3.58;9.12;2.40;0.88;model3;2;none;0;18;intermediate
5;78;172.25;429.38;95.94;38.63;13.92;62.87;9.95;4.09;170.24;452.28;99.48;39.54;3.72;15.68;2.47;0.70;model3;2;none;0;17;intermediate
5;79;172.88;438.57;96.66;40.98;16.39;55.79;7.90;7.50;171.41;446.22;99.22;39.82;3.36;13.34;2.73;0.95;model3;2;none;0;16;intermediate
5;80;173.64;444.62;100.72;40.29;15.29;42.38;8.26;6.59;171.11;442.27;99.29;39.76;2.99;8.77;2.77;0.90;model3;2;none;0;15;high
5;81;169.99;463.74;97.69;39.94;14.95;62.09;8.84;5.97;171.88;445.78;98.46;39.86;1.53;13.15;2.41;0.88;model3;2;none;0;14;high
5;82;170.88;455.94;100.13;39.59;17.54;44.84;10.28;3.85;171.93;446.45;98.23;39.89;1.48;13.65;2.11;0.87;model3;2;none;0;13;high
5;83;170.02;462.03;99.06;37.86;11.10;48.91;9.30;4.26;171.48;452.98;98.85;39.73;1.69;11.00;1.68;1.17;model3;2;none;0;12;high
5;84;170.59;471.94;101.90;40.57;12.97;44.21;10.27;5.32;171.02;459.65;99.90;39.65;1.51;10.16;1.60;1.07;model3;2;none;0;11;high
5;85;168.80;461.39;100.62;40.66;17.82;49.08;9.45;4.57;170.06;463.01;99.88;39.72;0.80;5.79;1.59;1.13;model3;2;none;0;10;high
5;86;177.45;468.68;96.06;41.43;14.11;51.45;9.43;4.38;171.55;463.99;99.55;40.02;3.40;6.34;2.20;1.37;model3;2;none;0;9;high
5;87;165.86;445.48;97.73;40.67;15.41;48.58;9.92;4.00;170.55;461.90;99.08;40.24;4.27;10.21;2.30;1.37;model3;2;none;0;8;high
5;88;168.68;461.45;102.23;40.01;13.96;42.53;9.69;5.08;170.28;461.79;99.71;40.67;4.35;10.21;2.70;0.51;model3;2;none;0;7;high
5;89;169.52;441.15;98.04;39.65;8.50;36.73;8.00;4.69;170.06;455.63;98.94;40.49;4.36;11.73;2.46;0.69;model3;2;none;0;6;high
5;90;170.07;447.16;97.29;40.97;13.90;58.95;10.50;4.50;170.32;452.78;98.27;40.55;4.31;11.71;2.34;0.72;model3;2;none;0;5;high
5;91;169.43;442.04;101.22;40.05;12.35;48.94;12.80;4.55;168.71;447.46;99.30;40.27;1.67;8.20;2.26;0.53;model3;2;none;0;4;high
5;92;168.92;439.84;102.67;40.09;17.28;73.58;8.98;5.89;169.32;446.33;100.29;40.15;0.55;8.90;2.47;0.49;model3;2;none;0;3;high
5;93;191.22;435.98;97.88;38.51;17.15;53.20;12.12;4.98;173.83;441.23;99.42;39.85;9.73;4.04;2.38;0.89;model3;2;none;0;2;high
5;94;185.54;435.88;98.16;39.58;13.96;50.80;12.59;4.48;177.04;440.18;99.44;39.84;10.56;4.70;2.36;0.90;model3;2;none;0;1;high
5;95;177.86;443.78;98.18;42.67;16.28;54.11;11.67;4.92;178.59;439.50;99.62;40.18;9.82;3.55;2.19;1.53;model3;2;comp1;1;0;high
5;276;171.98;440.93;102.21;39.47;16.80;42.08;7.91;4.24;169.68;418.28;104.75;39.89;3.34;47.33;6.58;0.31;model3;2;none;0;44;low
5;277;173.74;439.86;98.22;38.59;14.62;37.90;12.69;4.98;169.58;412.00;101.12;39.61;3.18;40.07;1.96;0.65;model3;2;none;0;43;low
5;278;172.80;451.41;102.58;41.03;14.97;62.75;7.84;4.32;170.38;425.07;101.19;39.88;3.43;40.15;2.01;0.91;model3;2;none;0;42;low
5;279;171.81;454.47;101.14;39.94;15.81;47.04;13.10;4.35;171.43;445.21;100.83;39.81;2.70;7.16;1.77;0.89;model3;2;none;0;41;low
5;280;169.48;446.43;101.41;40.18;19.57;51.40;8.24;5.89;171.96;446.62;101.11;39.84;1.58;6.38;1.72;0.90;model3;2;none;0;40;low
