principal component 1;principal component 2;age;Risk;model
0.748960741;-3.445098234;6;low;2
-2.90959588;-1.600503063;6;low;2
-14.66603013;3.812740662;6;low;2
-13.69401664;-0.649004634;6;low;2
17.42538629;-10.54139362;6;low;2
-13.73912001;5.939872483;6;low;2
1.503831794;-1.63796424;6;low;2
-5.031426144;1.794623808;6;low;2
0.558681074;0.141392677;6;low;2
-11.29311628;-1.976632131;6;low;2
6.998414445;-8.759674313;6;low;2
0.521711815;-4.641623074;6;low;2
-3.659810734;-1.686167601;6;low;2
-1.228833904;-3.218058579;6;low;2
5.374612529;-6.136218822;6;low;2
-3.250130782;-3.335746626;6;low;2
-22.25774904;9.887608707;6;low;2
4.477726747;-4.94419501;6;low;2
-14.94346583;5.422915255;6;low;2
-10.56526106;-1.085226977;6;low;2
4.596539228;-7.314560204;6;low;2
3.160879564;-4.234021043;6;low;2
0.752616536;-4.009839015;6;low;2
-9.533076274;1.394594728;6;low;2
-4.874351664;-0.391932703;6;low;2
-24.60974409;9.297647927;6;low;2
-17.62951031;0.211371773;6;low;2
-20.23280662;-3.228773687;6;low;2
-17.83529706;-5.855953902;6;low;2
-11.25739884;-9.421109152;6;low;2
13.57029141;-11.82243598;6;low;2
3.533093897;-3.835102969;6;low;2
-1.418226554;0.418501598;6;low;2
-13.09013149;7.701729268;6;low;2
0.942523659;-0.244348056;6;low;2
-7.273660574;-2.374605533;6;low;2
-9.916187378;-3.736578169;6;low;2
-13.57125856;-3.613799012;6;low;2
8.610650815;-9.950054557;6;low;2
-3.90544747;-2.419615111;6;low;2
5.405868936;-5.277798275;6;low;2
-24.32199096;14.41892079;6;low;2
-19.6937416;10.01574166;6;low;2
-2.704634836;-3.966422775;6;low;2
-7.230181528;-1.979914792;6;low;2
-7.936968335;-5.697469977;6;low;2
8.832578455;-8.954556697;6;low;2
-7.37344816;0.258134641;6;low;2
-6.799482678;-1.259724076;6;low;2
-2.267877249;-2.93767935;6;low;2
-11.58267661;2.158533494;6;low;2
-5.705441813;-7.412669839;6;low;2
-19.28006939;0.434206741;6;low;2
-12.17405038;-4.181441148;6;low;2
-17.62770453;-3.674941004;6;low;2
-3.949660995;-8.322145917;6;low;2
2.918143696;-9.095812999;6;low;2
-1.639649212;-4.48369064;6;low;2
-10.07696788;-0.187665893;6;low;2
-11.12112557;0.237355793;6;low;2
-3.437745452;-4.418638193;6;low;2
-5.612193219;-6.430336582;6;low;2
-8.74995354;-5.896386551;6;low;2
-5.411751217;-7.041195201;6;low;2
-19.04342333;3.053793626;6;low;2
-11.36262013;-3.613831451;6;low;2
-5.630055098;-6.766711126;6;high;2
-13.36525905;-2.842950408;6;high;2
-22.95965078;-0.433886749;6;high;2
-16.69210034;-3.850545;6;high;2
-12.96963634;-5.394780067;6;high;2
8.452321378;-8.175924731;9;low;3
-6.383319898;1.446494469;9;low;3
4.329354864;-5.448878939;9;low;3
-13.88344336;5.753159203;9;low;3
-8.532621469;1.525478805;9;low;3
-14.91239931;-0.414545876;9;low;3
6.989073992;-8.459023088;9;low;3
-19.66460279;3.537617447;9;low;3
-17.50484098;2.557269702;9;low;3
107.9676952;-21.65923949;9;low;3
94.72361989;4.844848308;9;low;3
24.42675032;46.01105183;9;low;3
10.76054136;53.76197812;9;low;3
33.39354941;42.33802616;9;low;3
18.42385051;20.87745148;9;low;3
93.93211381;-18.5181376;9;low;3
85.55716182;2.457406453;9;low;3
51.28050163;25.04308025;9;low;3
20.84621992;43.03099566;9;low;3
32.31430648;35.55751879;9;low;3
6.798427963;29.01965289;9;low;3
-16.66558793;17.16198776;9;low;3
5.384485023;-6.065647637;9;low;3
-20.69805439;8.959254663;9;low;3
-7.911404925;-4.213777767;9;low;3
-14.38986984;0.65267736;9;low;3
-13.3422041;0.255911408;9;low;3
-15.42848616;-6.487990913;9;low;3
-19.95256574;-3.13006121;9;low;3
-1.624749173;-10.65340995;9;low;3
-16.88156376;-1.245031649;9;low;3
-22.03024688;1.048755726;9;low;3
-6.562430378;-6.349640759;9;low;3
3.882166675;-7.491942809;9;low;3
-3.871671987;-4.463069648;9;low;3
-4.261015191;-2.916634972;9;low;3
-14.38461092;2.555174298;9;low;3
-19.37953154;5.936933244;9;low;3
-14.46985048;-2.281698053;9;low;3
-19.55694005;-3.989773634;9;low;3
-10.30876476;-10.14457667;9;low;3
-19.29440785;-4.304945854;9;low;3
1.285443169;-10.08712282;9;low;3
-9.423185447;-3.367166948;9;low;3
9.083178347;-8.042608504;9;low;3
-23.494127;10.92277743;9;low;3
-6.950786586;1.90194484;9;low;3
-10.60359346;0.929834097;9;low;3
-4.134124821;-2.338494354;9;low;3
-4.550943486;-6.89614652;9;low;3
-15.38927219;-2.074509615;9;low;3
-16.35927158;-1.479141043;9;low;3
-15.69423452;-2.24792993;9;low;3
-27.60543289;2.209397017;9;low;3
0.111055925;-10.88344811;9;low;3
-4.48221198;-5.696205112;9;high;3
13.85216545;-8.549987536;9;high;3
5.330224371;-1.345152234;9;high;3
-0.365370473;0.115989565;9;high;3
-1.440083181;-0.284246438;9;high;3
18.68884191;38.94572088;15;low;1
10.75535171;43.95561713;15;low;1
8.899706844;28.03540811;15;low;1
2.912856808;3.3998353;15;low;1
-22.35318339;2.414333147;15;low;1
33.72682628;-13.44190493;15;low;1
10.55674695;3.86872466;15;low;1
-13.50139566;17.07286399;15;low;1
11.72798887;3.56823771;15;low;1
2.94063213;9.7823763;15;low;1
5.07400805;-4.118075341;15;low;1
-1.748078434;-2.215106324;15;low;1
-3.377012072;-2.244351801;15;low;1
-8.863077159;-1.872632013;15;low;1
-13.35621669;0.363375499;15;low;1
10.67291726;-9.911083697;15;low;1
0.923562746;-2.925001962;15;low;1
3.404715225;-4.250887859;15;low;1
1.580361213;-1.565765202;15;low;1
0.43379859;-1.22262776;15;low;1
-6.241299386;-3.613682914;15;low;1
11.03401518;-8.316479697;15;low;1
-1.40698442;-2.372398055;15;low;1
5.98995419;-5.725905882;15;low;1
2.191326259;-2.46276776;15;low;1
-3.951888723;1.074118392;15;high;1
4.24929715;-6.736285915;15;high;1
58.98888869;-13.54406336;15;high;1
91.95444159;-9.778590521;15;high;1
45.33667068;21.88758901;15;high;1
-13.38763076;2.014859089;1;low;3
17.14774145;-8.257990206;1;low;3
13.07786952;-4.072809343;1;low;3
-8.412116497;7.330511599;1;low;3
-5.502821114;5.042921137;1;low;3
-4.225056674;4.395905869;1;low;3
8.591519554;-6.637511853;1;low;3
-8.534960163;-1.181229603;1;low;3
-5.611210337;-3.247241987;1;low;3
-4.483957891;-2.54130528;1;low;3
10.69865312;-7.60795089;1;low;3
-12.75112374;3.393795346;1;low;3
3.519878199;-4.655575434;1;low;3
-15.39266489;6.634758987;1;low;3
-8.264250206;1.525931054;1;low;3
-12.27874312;-3.005406684;1;low;3
-15.88629177;0.074420556;1;low;3
-12.80022811;-7.73646744;1;low;3
11.802476;-11.38989668;1;low;3
10.26345067;-5.532671429;1;low;3
-1.191032242;1.080846227;1;low;3
-2.651445358;2.32896112;1;low;3
-3.998352278;2.503735287;1;high;3
1.480877642;-5.072700029;1;high;3
59.94162643;-15.07194685;1;high;3
78.60485149;-6.861361506;1;high;3
37.93329199;19.84857074;1;high;3
-16.65336182;10.90596391;14;low;3
-6.430139274;1.142245704;14;low;3
-10.86821935;-1.088663806;14;low;3
-10.48554035;-4.912609914;14;low;3
-19.87434849;-3.061984471;14;low;3
2.57594417;-9.974888184;14;low;3
0.341084858;-6.313465762;14;low;3
12.53946405;-7.543203363;14;low;3
2.972192271;-1.010696904;14;low;3
1.048771396;-2.012178833;14;low;3
-1.966154865;0.163836344;14;low;3
-5.113613379;0.517789745;14;low;3
-9.152584059;-3.746764652;14;low;3
-1.485857623;-7.684326299;14;low;3
-11.42516626;-3.649949434;14;low;3
8.72505011;-9.580609244;14;low;3
3.310712436;-4.48458658;14;low;3
-14.54114734;6.816937542;14;low;3
-16.2025646;5.908716963;14;low;3
-15.67744479;4.827135509;14;low;3
-12.58080054;-4.079090121;14;low;3
-4.060092542;-10.2648154;14;low;3
-4.251388211;-6.983069508;14;low;3
-1.910273667;-6.534235327;14;low;3
2.030454238;-7.662020259;14;low;3
9.07241564;-8.316376801;14;low;3
1.029349402;-3.598243563;14;low;3
-20.90649615;13.05602775;14;low;3
1.923673266;-0.318893949;14;low;3
5.876888149;-2.817364503;14;low;3
-1.286906397;-1.545989612;14;low;3
-1.39518451;-2.593380156;14;low;3
-2.052450745;-5.209419214;14;low;3
-1.411242248;-5.739987738;14;low;3
0.438479077;-7.817299876;14;low;3
-4.702831006;-5.305138192;14;low;3
-0.539810979;-7.102119458;14;low;3
-9.459107353;-1.068935;14;low;3
-5.5661421;-3.469740547;14;low;3
10.84291949;-9.196479762;14;low;3
-14.90553948;6.060826807;14;low;3
-6.923251924;-0.372150871;14;low;3
-14.61105439;4.043883779;14;low;3
8.864723168;-6.268058326;14;low;3
-6.927155838;-3.006738788;14;low;3
-3.580338404;-3.459160574;14;low;3
-9.910558272;0.99595572;14;low;3
11.5523619;-7.470520574;14;low;3
-14.75611024;4.613006066;14;low;3
-16.89160814;5.740873285;14;low;3
-16.9464716;3.248289146;14;low;3
2.775348524;-5.679240357;14;low;3
-4.596646949;-6.169093015;14;low;3
-6.111390344;-3.565285511;14;low;3
-10.8145562;-0.920241569;14;low;3
2.033158479;-6.720523794;14;high;3
2.549354918;-7.130893875;14;high;3
-9.446765078;-0.412864994;14;high;3
-23.05506613;9.021253236;14;high;3
-5.607879241;-0.884849667;14;high;3
17.97776312;34.71842306;3;low;1
14.43901453;34.31290803;3;low;1
19.10797033;9.703063526;3;low;1
1.378416201;-5.105643648;3;low;1
-15.8268674;5.960202923;3;low;1
-6.782576548;0.02240684;3;low;1
-9.777552638;1.185972225;3;low;1
-5.771039434;-5.570446882;3;low;1
-5.612346363;-7.437506177;3;low;1
-2.753900045;-8.007880456;3;low;1
-17.04160628;0.947098943;3;low;1
-15.47983719;0.067769832;3;low;1
8.497414477;-9.144548302;3;low;1
6.67231679;-4.995523218;3;low;1
-1.928315836;-0.736820022;3;low;1
-1.346682621;-0.510433698;3;low;1
6.131821268;-4.900944989;3;low;1
-9.576150975;1.473219871;3;low;1
-10.7038681;-0.043183551;3;low;1
-9.05144188;-2.237133448;3;low;1
-14.12151709;-0.167421728;3;low;1
-13.15002975;-7.98971705;3;low;1
-2.767324933;-9.442364642;3;low;1
4.848500091;-8.845357815;3;low;1
-5.756745222;-2.511023178;3;low;1
-10.49454252;0.735900005;3;high;1
1.021576634;-5.159192169;3;high;1
7.563581546;-6.737241951;3;high;1
-9.479634642;1.755100898;3;high;1
-2.165775568;-3.324075963;3;high;1
-11.39832291;-1.217468799;3;low;1
11.90622924;-9.114184723;3;low;1
1.828434334;-2.285011103;3;low;1
-13.20085107;4.923538387;3;low;1
8.656298941;-4.674917078;3;low;1
-10.44584459;6.300179959;3;low;1
-10.4205126;0.085535445;3;low;1
-7.11279287;-3.03443706;3;low;1
7.943272136;-7.235603994;3;low;1
8.397149387;-7.606685396;3;low;1
0.443094958;-2.048706485;3;low;1
-0.203160855;-2.12234853;3;low;1
-15.0493511;9.336164154;3;low;1
-3.556871137;0.04642593;3;low;1
-10.21254587;-1.885004301;3;low;1
-10.51541273;-4.142247135;3;low;1
-7.880276293;-7.147907196;3;low;1
-8.712057626;-8.015121385;3;low;1
-5.440916363;-7.979795328;3;low;1
3.795943506;-9.158732176;3;low;1
-2.610656692;-5.0125119;3;low;1
-16.91113119;5.703931652;3;low;1
-7.747225875;-0.661951651;3;low;1
-6.384270436;-1.453360329;3;low;1
-24.3207485;3.438094951;3;low;1
-8.127114732;-7.929588907;3;low;1
-12.23573136;-3.724944232;3;low;1
-9.536890139;-5.443743845;3;low;1
-1.903963904;-7.977895292;3;low;1
-1.147770346;-7.162168937;3;low;1
17.01703267;-9.889942581;3;low;1
1.283010913;0.991156281;3;low;1
19.54747411;-6.191394249;3;low;1
-20.86981753;20.01807796;3;low;1
16.8647621;0.730663482;3;low;1
15.82289712;-1.236343116;3;low;1
9.460542808;3.900838729;3;low;1
1.860372537;3.152259545;3;low;1
-1.148886209;2.134337937;3;low;1
28.58141188;-9.380419392;3;low;1
3.502155677;4.31765893;3;high;1
-12.85746086;12.63705926;3;high;1
59.21910637;-10.45727122;3;high;1
70.43351318;-3.392959402;3;high;1
43.99533934;13.46935456;3;high;1
4.500950118;-2.2782069;14;low;1
-1.907226537;0.908918993;14;low;1
8.881344648;-5.925813967;14;low;1
-15.62343252;10.46948767;14;low;1
-12.96940498;4.96764609;14;low;1
-12.65238972;0.853253231;14;low;1
1.857118068;-5.899508692;14;low;1
-13.8090945;-3.049409652;14;low;1
-4.100338436;-6.536229764;14;low;1
-23.58874546;5.748493121;14;low;1
-11.74331056;-0.681236735;14;low;1
3.581444552;-8.927955644;14;low;1
-10.4817647;-0.064866032;14;low;1
6.181336031;-7.197167259;14;low;1
7.145796685;-6.081479102;14;low;1
-7.456526443;2.696548434;14;low;1
-12.89553367;3.921908663;14;low;1
-20.40679227;9.261850084;14;low;1
-4.878887082;-3.481364131;14;low;1
-5.391986489;-7.536385724;14;low;1
-0.164295973;-7.14489202;14;low;1
-10.35506574;-1.428457354;14;low;1
-18.57802341;3.538963417;14;low;1
0.657542392;-6.247872263;14;low;1
-14.82576991;0.65250899;14;low;1
-15.55676899;-1.895015344;14;high;1
-21.21413296;-0.282650078;14;high;1
3.147128529;-8.889724165;14;high;1
-7.539587693;-4.163626631;14;high;1
-8.133844778;-3.051992682;14;high;1
-19.65544284;7.342746534;14;low;1
0.790753092;-3.687487841;14;low;1
-7.810930831;1.270688004;14;low;1
-7.939073362;-2.959858346;14;low;1
-16.94937416;-1.159194838;14;low;1
10.96653128;-9.821723764;14;low;1
-8.537920647;-0.009344609;14;low;1
-11.00253046;1.453401528;14;low;1
-12.48593106;1.466278942;14;low;1
-2.135277455;-3.042691936;14;low;1
-2.070018772;-8.460856435;14;low;1
-17.71037904;1.28930575;14;low;1
-7.981748062;-3.653469999;14;low;1
-3.37018665;-5.388439453;14;low;1
-4.643486608;-4.735714673;14;low;1
-12.81647451;-2.886355151;14;low;1
-22.0805932;4.333711813;14;low;1
-17.14287844;-1.418546288;14;low;1
-14.83570028;-5.138329685;14;low;1
-2.146578471;-9.938616069;14;low;1
-5.756783979;-6.171284752;14;low;1
-12.97262851;-2.555007968;14;low;1
-13.93636852;-1.747264074;14;low;1
8.251799467;-9.074641317;14;low;1
-10.91093644;0.541152091;14;low;1
-21.68533125;5.099625503;14;high;1
-10.27731161;-0.522161315;14;high;1
38.50793885;-11.53996748;14;high;1
93.99574844;-15.36769176;14;high;1
32.63085946;24.26752215;14;high;1
13.14083178;-8.683832223;15;low;3
-14.77940192;8.250516389;15;low;3
-1.975838252;1.685227755;15;low;3
-15.00788409;6.097591911;15;low;3
4.714389569;-3.671635171;15;low;3
-9.048848903;-3.682892574;15;low;3
-1.448522744;-5.83706998;15;low;3
-13.3198807;0.734520801;15;low;3
-4.952406564;-4.052313325;15;low;3
-6.719015739;-5.192335563;15;low;3
-15.01815407;-1.080051327;15;low;3
-8.308586451;-6.753864201;15;low;3
-23.452918;3.208992564;15;low;3
2.993776446;-8.887190007;15;low;3
-14.55558004;-0.464731426;15;low;3
14.71489581;-9.185431288;15;low;3
2.46679776;0.363946396;15;low;3
-3.551628064;2.90293948;15;low;3
-7.305224788;2.974903295;15;low;3
-2.969869035;0.351936139;15;low;3
-23.48973541;4.980753241;15;low;3
-2.921531924;-7.315100166;15;low;3
-1.370385377;-6.432957541;15;low;3
7.772180346;-6.355956996;15;low;3
-12.6657682;3.455557501;15;low;3
-10.31843219;1.825447777;15;low;3
-12.93201465;1.527051848;15;low;3
-20.79553864;3.626416829;15;low;3
-14.98242625;-7.893921787;15;low;3
-12.11981632;-8.414435567;15;low;3
-5.949014967;-9.139383881;15;low;3
14.59428178;-10.57008567;15;low;3
9.324539708;-4.549353359;15;low;3
16.6660568;-5.304633286;15;low;3
8.682241143;-0.382981578;15;low;3
-2.339020866;6.783476353;15;low;3
-0.097267643;1.464805609;15;low;3
6.794127852;-2.502204749;15;low;3
-9.761050439;0.922976743;15;low;3
-13.56237893;0.622670317;15;low;3
-0.691784686;-5.970776588;15;high;3
16.58901762;-9.024183615;15;high;3
-0.411125795;0.353005051;15;high;3
-8.126814281;3.793850742;15;high;3
-16.45225916;9.703363949;15;high;3
12.48414684;40.27087857;15;low;3
12.31034817;39.65029294;15;low;3
1.092099947;31.76657424;15;low;3
-8.0209502;-0.379171115;15;low;3
-14.41576538;-8.0090488;15;low;3
-1.975191312;-9.908058196;15;low;3
-14.86063809;-1.535979793;15;low;3
-8.427240178;-5.222738362;15;low;3
-10.73419021;-3.55640012;15;low;3
-8.857635293;-4.079566871;15;low;3
-20.36259142;-1.87939083;15;low;3
7.013241264;-10.30062921;15;low;3
-5.875975616;-1.819532114;15;low;3
1.014740993;-4.445788406;15;low;3
2.3112681;-3.793209763;15;low;3
1.597203229;-3.968139271;15;low;3
3.141205841;-6.78389427;15;low;3
-13.92026155;5.161649629;15;low;3
4.347553583;-4.737110897;15;low;3
-12.68869037;4.416988858;15;low;3
-9.48444771;-0.849346037;15;low;3
-5.04348256;-5.897689676;15;low;3
-10.11263602;-1.700709026;15;low;3
-11.49273443;-6.137401365;15;low;3
-20.85727292;0.962728582;15;low;3
2.997365893;-8.465003046;15;low;3
63.18673631;-16.13470603;15;low;3
83.22924458;-6.029919953;15;low;3
11.09174922;37.42869893;15;low;3
19.55845968;31.59646975;15;low;3
23.69360287;28.70819941;15;low;3
10.50116175;22.23776806;15;low;3
-10.60705688;-0.520942726;15;low;3
-9.892798012;-1.45192757;15;low;3
-9.227646265;-3.221456976;15;low;3
-13.42058776;-5.363327401;15;low;3
-20.7221057;-2.815748189;15;low;3
-5.157615099;-8.677111446;15;low;3
-5.659803072;-7.466433889;15;low;3
8.851564412;-8.939649241;15;low;3
3.846008267;-4.604771559;15;high;3
-0.565146261;-3.254952451;15;high;3
-3.047684802;-1.731773051;15;high;3
6.32155729;-5.981330258;15;high;3
-14.77997196;7.363169678;15;high;3
-16.97653254;1.918242988;17;low;3
-15.06812835;-1.558744596;17;low;3
-0.205042454;-7.380570888;17;low;3
14.79032194;-9.877384757;17;low;3
-15.76522789;7.090129272;17;low;3
5.192330709;-2.351585755;17;low;3
-0.787450326;1.327313084;17;low;3
8.523258278;-2.329053786;17;low;3
-20.2841707;8.779026;17;low;3
-10.70840853;2.361169423;17;low;3
-15.09413342;1.657411361;17;low;3
-8.018864594;-3.217866713;17;low;3
-24.09119726;-1.972395172;17;low;3
14.05755927;-11.96569602;17;low;3
2.408597684;-2.707923489;17;low;3
-8.099519535;3.74774931;17;low;3
-7.563258782;2.99557786;17;low;3
0.845818109;-1.344122419;17;low;3
-9.000207963;-3.448828149;17;low;3
-17.39069003;-0.8386601;17;low;3
-0.594381482;-7.504443975;17;low;3
4.973953109;-7.320570987;17;low;3
-15.59195358;3.450278849;17;low;3
9.572565589;-6.970485557;17;low;3
-14.02971697;7.814766203;17;low;3
-3.836084634;-0.111307027;17;low;3
-7.806056015;-1.47266523;17;low;3
-7.162191711;-1.036480636;17;low;3
-11.74760322;-5.433364157;17;low;3
-27.22281149;6.013960079;17;low;3
-18.81047917;-1.59054586;17;low;3
7.629403456;-10.60635838;17;low;3
-15.33718029;1.70681543;17;low;3
-2.126472815;-4.034919879;17;low;3
-9.810440406;0.78694304;17;low;3
-4.198245935;-1.191598458;17;low;3
5.49358876;-9.107995526;17;low;3
-9.488567887;-0.397907806;17;low;3
-25.22673825;8.386854422;17;low;3
-3.723081949;-2.581040757;17;low;3
-11.41381195;0.958758389;17;low;3
-11.44165788;-5.385939448;17;low;3
-5.156746982;-6.800787683;17;low;3
-11.23388859;-4.826554453;17;low;3
0.021484569;-9.107783893;17;low;3
22.76732097;-10.72811342;17;low;3
1.414282594;2.484221672;17;low;3
-8.58469579;8.11696445;17;low;3
-10.23458022;9.619481693;17;low;3
2.89551189;0.569654386;17;low;3
-9.884743919;-3.536712392;17;low;3
-23.1380556;2.125174484;17;low;3
-13.41826207;-2.959202082;17;low;3
8.101871333;-9.169778251;17;low;3
-12.22034162;-0.260471114;17;low;3
9.636397192;-6.729786124;17;low;3
-2.003811589;0.246785381;17;low;3
-11.59974071;6.013520209;17;low;3
-7.127105502;-1.751379321;17;low;3
-15.80454246;3.592089357;17;low;3
0.204444476;-9.04362579;17;low;3
23.94866255;-11.14361099;17;low;3
94.66868719;-16.56935724;17;low;3
77.81397205;6.358142005;17;low;3
10.60840535;45.65568334;17;low;3
16.33031598;42.97144063;17;low;3
20.85891955;37.36311702;17;low;3
-13.01941437;28.0348842;17;low;3
-10.9306231;-5.561960783;17;low;3
1.28252057;-7.631556237;17;low;3
-7.563284609;-2.535520733;17;high;3
-1.844073433;-5.063861163;17;high;3
-13.06376514;0.031267395;17;high;3
4.854894038;-7.13132017;17;high;3
-4.538553523;-3.126119967;17;high;3
24.21788554;33.98653525;16;low;2
32.55031978;28.86087951;16;low;2
11.6790541;41.20850434;16;low;2
25.12898955;16.7399896;16;low;2
-8.967641309;5.993171169;16;low;2
-1.940560333;0.84996184;16;low;2
5.80868445;-5.284331796;16;low;2
-7.781724206;2.82182175;16;low;2
-12.33504721;-1.024930215;16;low;2
-3.458612631;-4.786575207;16;low;2
8.493165201;-8.240775194;16;low;2
10.12519821;-6.870171681;16;low;2
-12.79644769;6.582949897;16;low;2
-11.49258893;6.355065497;16;low;2
4.874897442;-1.906835105;16;low;2
-1.942438324;-2.269561139;16;low;2
-9.766721433;-2.962703576;16;low;2
-12.11279844;-0.895029033;16;low;2
3.247823603;-7.191671413;16;low;2
-13.32371263;0.945538748;16;low;2
-8.45752844;-4.338928272;16;low;2
-6.174807864;-4.788165097;16;low;2
-5.640759733;-3.981353274;16;low;2
-9.027941472;-6.130482425;16;low;2
-18.28285759;-0.475471708;16;low;2
5.532208692;-9.520165956;16;high;2
